"","SYMBOL","ENTREZID"
"14445","CCDC141","285025"
"14446","OTOA","146183"
"14447","SLC7A3","84889"
"14448","HEATR6","63897"
"14449","FAM230I","388882"
"14450","CCL1","6346"
"14451","CACNA1C","775"
"14452","TERB2","145645"
"14453","KIAA2012","100652824"
"14454","ISLR","3671"
"14455","KRTDAP","388533"
"14456","CCRL2","9034"
"14457","TMEM131","23505"
"14458","CCDC157","550631"
"14459","ZNF17","7565"
"14460","ZBTB46","140685"
"14461","GPHA2","170589"
"14462","CBLL2","158506"
"14463","IRX2","153572"
"14464","UBTF","7343"
"14465","ZNF335","63925"
"14466","OR4A47","403253"
"14467","GREM1","26585"
"14468","CLDN8","9073"
"14469","OR5B2","390190"
"14470","ZSCAN25","221785"
"14471","SOWAHA","134548"
"14472","VAMP3","9341"
"14473","MAP3K7CL","56911"
"14474","GFRA3","2676"
"14475","GRIK3","2899"
"14476","IL3RA","3563"
"14477","ELK4","2005"
"14478","IFNE","338376"
"14479","HES4","57801"
"14480","OR56A1","120796"
"14481","SNAP91","9892"
"14482","ZNF711","7552"
"14483","MYO9A","4649"
"14484","RIMKLB","57494"
"14485","GABBR2","9568"
"14486","TMEM255B","348013"
"14487","CNEP1R1","255919"
"14488","RBSN","64145"
"14489","TPRX1","284355"
"14490","ARRDC2","27106"
"14491","ZNF747","65988"
"14492","ILF3-DT","147727"
"14493","FUT7","2529"
"14494","STAG3","10734"
"14495","BHLHE22","27319"
"14496","EXOC3-AS1","116349"
"14497","LAMC1","3915"
"14498","ABHD5","51099"
"14499","KRTAP4-4","84616"
"14500","EVI5","7813"
"14501","HMGN2","3151"
"14502","ACP7","390928"
"14503","LRRC2-AS1","83598"
"14504","NSUN7","79730"
"14505","BRSK2","9024"
"14506","C17orf80","55028"
"14507","CCAR2","57805"
"14508","OR1A2","26189"
"14509","HRH1","3269"
"14510","OR2H1","26716"
"14511","NKX2-3","159296"
"14512","TIMD4","91937"
"14513","CLEC17A","388512"
"14514","ASPSCR1","79058"
"14515","WNT4","54361"
"14516","LBX1","10660"
"14517","DNASE1L2","1775"
"14518","OR4C3","256144"
"14519","DNAJC5","80331"
"14520","OSBPL3","26031"
"14521","CYP2B7P","1556"
"14522","ZSCAN12","9753"
"14523","SELENOT","51714"
"14524","CNN3","1266"
"14525","KLC1","3831"
"14526","SNORD115-32","100033806"
"14527","RPL26L1","51121"
"14528","UBR5","51366"
"14529","GPR18","2841"
"14530","LARGE2","120071"
"14531","PRSS58","136541"
"14532","OR7G2","390882"
"14533","FBXO17","115290"
"14534","ELFN1","392617"
"14535","SLC9C1","285335"
"14536","OR51D1","390038"
"14537","ACSM2A","123876"
"14538","LYPD2","137797"
"14539","CST4","1472"
"14540","UBR1","197131"
"14541","SYTL1","84958"
"14542","SNORD115-4","100033441"
"14543","ALDH1A1","216"
"14544","SREBF2","6721"
"14545","BLVRA","644"
"14546","MXRA5","25878"
"14547","GPR52","9293"
"14548","PKP1","5317"
"14549","OR8K5","219453"
"14550","OR52B2","255725"
"14551","HTR1E","3354"
"14552","HTATSF1P2","401233"
"14553","TBC1D10C","374403"
"14554","DRC7","84229"
"14555","SPINK6","404203"
"14556","RIPPLY1","92129"
"14557","ZNF440","126070"
"14558","SHE","126669"
"14559","FASLG","356"
"14560","IL12RB2","3595"
"14561","MAMDC2","256691"
"14562","UBA5","79876"
"14563","FMNL1","752"
"14564","MYRFL","196446"
"14565","KCNIP4","80333"
"14566","AAGAB","79719"
"14567","OR6C75","390323"
"14568","TNF","7124"
"14569","COMMD4","54939"
"14570","ATF1","466"
"14571","TREH","11181"
"14572","FHL3","2275"
"14573","SNORA24","677809"
"14574","HS2ST1","9653"
"14575","SLC25A40","55972"
"14576","CLEC4D","338339"
"14577","MYBPHL","343263"
"14578","CSF2RB","1439"
"14579","MIR154","406946"
"14580","YIF1A","10897"
"14581","HECW1-IT1","100127950"
"14582","CLECL1","160365"
"14583","DCP1A","55802"
"14584","FNTA","2339"
"14585","NFYC","4802"
"14586","NTF3","4908"
"14587","SYCP1","6847"
"14588","PART1","25859"
"14589","ANKRD53","79998"
"14590","NPRL3","8131"
"14591","FMO1","2326"
"14592","SHISA6","388336"
"14593","GIPC3","126326"
"14594","PLEK","5341"
"14595","KCNAB3","9196"
"14596","NPM1","4869"
"14597","FAM49A","81553"
"14598","OR7A10","390892"
"14599","RSBN1L","222194"
"14600","ZKSCAN2","342357"
"14601","MIR152","406943"
"14602","CACNA1A","773"
"14603","RNF7","9616"
"14604","ACOT6","641372"
"14605","C3orf56","285311"
"14606","VSIG10L","147645"
"14607","TMEM74B","55321"
"14608","HTN1","3346"
"14609","GZF1","64412"
"14610","ENDOU","8909"
"14611","DMRTB1","63948"
"14612","CLBA1","122616"
"14613","CHRNB2","1141"
"14614","GUCY2D","3000"
"14615","IQSEC1","9922"
"14616","EXOG","9941"
"14617","CD1E","913"
"14618","MIR9-1","407046"
"14619","KRT8P41","283102"
"14620","CLEC20A","400797"
"14621","TMEM40","55287"
"14622","CCDC26","137196"
"14623","CCDC155","147872"
"14624","PTGIS","5740"
"14625","OR5AC2","81050"
"14626","DCAF12","25853"
"14627","OR1E2","8388"
"14628","FCMR","9214"
"14629","CLPX","10845"
"14630","KRT82","3888"
"14631","GGA2","23062"
"14632","FLJ20712","55025"
"14633","UQCR10","29796"
"14634","ULBP1","80329"
"14635","SYN1","6853"
"14636","FLJ38576","651430"
"14637","TRIP10","9322"
"14638","GPR1","2825"
"14639","DEFB126","81623"
"14640","KIAA0100","9703"
"14641","DOCK7","85440"
"14642","ZNF579","163033"
"14643","CCL23","6368"
"14644","PRELID3A","10650"
"14645","OR10J5","127385"
"14646","DCAF4L2","138009"
"14647","CNOT4","4850"
"14648","BRS3","680"
"14649","ZNF252P-AS1","286103"
"14650","LRRC18","474354"
"14651","LINC00161","118421"
"14652","CDKL2","8999"
"14653","NMRAL1","57407"
"14654","CHD8","57680"
"14655","SECISBP2","79048"
"14656","FAM3D","131177"
"14657","B3GNT5","84002"
"14658","DMRT3","58524"
"14659","CLK2P1","1197"
"14660","ZNF257","113835"
"14661","MAST1","22983"
"14662","FAAH","2166"
"14663","AKR1E2","83592"
"14664","GBP5","115362"
"14665","MEPE","56955"
"14666","TNFRSF10B","8795"
"14667","LECT2","3950"
"14668","SUPT5H","6829"
"14669","C1orf68","100129271"
"14670","SHC1","6464"
"14671","MIR126","406913"
"14672","RPS20P27","729927"
"14673","ZNF660","285349"
"14674","C17orf75","64149"
"14675","RTL9","57529"
"14676","ZNF420","147923"
"14677","TAFA1","407738"
"14678","MARCHF6","10299"
"14679","FOXN4","121643"
"14680","DNAJC5B","85479"
"14681","TRIM3","10612"
"14682","LOC285097","285097"
"14683","SLC29A2","3177"
"14684","MRPL13","28998"
"14685","AIDA","64853"
"14686","HERC1","8925"
"14687","DRD3","1814"
"14688","OR2S2","56656"
"14689","CEP104","9731"
"14690","PCSK4","54760"
"14691","ACP1","52"
"14692","DBI","1622"
"14693","CMPK2","129607"
"14694","CKM","1158"
"14695","GALP","85569"
"14696","NOXA1","10811"
"14697","LINC02716","374387"
"14698","ASIC5","51802"
"14699","ODAM","54959"
"14700","ADAD1","132612"
"14701","PMS2","5395"
"14702","IL17RE","132014"
"14703","FAM47B","170062"
"14704","DNTTIP1","116092"
"14705","NDUFS8","4728"
"14706","MTCL1","23255"
"14707","SH3KBP1","30011"
"14708","BATF2","116071"
"14709","ATG5","9474"
"14710","BOLL","66037"
"14711","CDON","50937"
"14712","ARHGEF16","27237"
"14713","USP28","57646"
"14714","OR52R1","119695"
"14715","GUCY1B1","2983"
"14716","ATP5F1B","506"
"14717","OR5L1","219437"
"14718","TXNRD2","10587"
"14719","HCLS1","3059"
"14720","LYNX1","66004"
"14721","TPTE2P3","220115"
"14722","CLMN","79789"
"14723","HNF4A","3172"
"14724","ZNF775","285971"
"14725","BAIAP2-DT","440465"
"14726","SOD3","6649"
"14727","TMEM189-UBE2V1","387522"
"14728","SAA1","6288"
"14729","CTXN1","404217"
"14730","BHLHA9","727857"
"14731","MGRN1","23295"
"14732","OR2B11","127623"
"14733","GTPBP2","54676"
"14734","TERC","7012"
"14735","NFKB2","4791"
"14736","ACTR6","64431"
"14737","CCDC88B","283234"
"14738","OR5T3","390154"
"14739","ANKMY1","51281"
"14740","MIR485","574436"
"14741","SNX3","8724"
"14742","CYP4F35P","284233"
"14743","ST8SIA5","29906"
"14744","DAZL","1618"
"14745","SLC25A48","153328"
"14746","SOX14","8403"
"14747","OR2T6","254879"
"14748","NME8","51314"
"14749","MIR99B","407056"
"14750","WFDC8","90199"
"14751","EIF2B4","8890"
"14752","LZTS1-AS1","100874051"
"14753","MADCAM1","8174"
"14754","FBXW9","84261"
"14755","VIRMA","25962"
"14756","SIM1","6492"
"14757","ARTN","9048"
"14758","TBC1D3P5","440419"
"14759","MIR128-1","406915"
"14760","HOOK3","84376"
"14761","ZFYVE9","9372"
"14762","ADGRF3","165082"
"14763","FAT2","2196"
"14764","DGCR6L","85359"
"14765","DCLRE1C","64421"
"14766","ZNF804B","219578"
"14767","MRVI1-AS1","100129827"
"14768","TPH1","7166"
"14769","LINC01600","154386"
"14770","REC8","9985"
"14771","PIAS2","9063"
"14772","TENM4","26011"
"14773","CAPN6","827"
"14774","GAS8-AS1","750"
"14775","C18orf21","83608"
"14776","ZNF438","220929"
"14777","RHOB","388"
"14778","CASP8","841"
"14779","SLC4A8","9498"
"14780","BPIFA1","51297"
"14781","CORIN","10699"
"14782","POP4","10775"
"14783","CAMK2N1","55450"
"14784","IMPA2","3613"
"14785","H2BC21","8349"
"14786","OVCH1","341350"
"14787","SHCBP1L","81626"
"14788","CHRM4","1132"
"14789","OR10AD1","121275"
"14790","DOLK","22845"
"14791","TSSK4","283629"
"14792","LOC152048","152048"
"14793","TIMM8B","26521"
"14794","SP3","6670"
"14795","TNFRSF13C","115650"
"14796","MRPL35","51318"
"14797","POU2AF1","5450"
"14798","ATXN7L2","127002"
"14799","LINC00943","100507206"
"14800","KRTAP4-3","85290"
"14801","GZMH","2999"
"14802","ESRP1","54845"
"14803","OSTC","58505"
"14804","TOPORS","10210"
"14805","SKOR1","390598"
"14806","DBX2","440097"
"14807","CNOT1","23019"
"14808","CDPF1","150383"
"14809","SERPINA12","145264"
"14810","FSHR","2492"
"14811","PLK5","126520"
"14812","KATNAL1","84056"
"14813","KLHL30","377007"
"14814","COL26A1","136227"
"14815","SCMH1","22955"
"14816","MBD1","4152"
"14817","RPL13AP17","399670"
"14818","WNT6","7475"
"14819","HLTF","6596"
"14820","IGHA1","3493"
"14821","SMAD7","4092"
"14822","RBP2","5948"
"14823","CTBP1","1487"
"14824","NPHS1","4868"
"14825","H1-9","373861"
"14826","GPRC6A","222545"
"14827","FAAP100","80233"
"14828","GPR155","151556"
"14829","LHFPL5","222662"
"14830","C5orf52","100190949"
"14831","C11orf53","341032"
"14832","KMT5C","84787"
"14833","TTTY5","83863"
"14834","PLBD1","79887"
"14835","PGLYRP3","114771"
"14836","ZNF468","90333"
"14837","KRT39","390792"
"14838","TMEM215","401498"
"14839","C11orf58","10944"
"14840","DPPA2","151871"
"14841","SLC25A12","8604"
"14842","TLK1","9874"
"14843","HOXC11","3227"
"14844","SNORA80A","677846"
"14845","PODNL1","79883"
"14846","RPRD1A","55197"
"14847","SLC2A4RG","56731"
"14848","MUC6","4588"
"14849","HCST","10870"
"14850","SLC52A3","113278"
"14851","MIR30C1","407031"
"14852","UBE2E1","7324"
"14853","MYCBPAP","84073"
"14854","KIN","22944"
"14855","C2orf88","84281"
"14856","ICAM5","7087"
"14857","KISS1R","84634"
"14858","TDP2","51567"
"14859","TWSG1","57045"
"14860","AFAP1L2","84632"
"14861","WASHC4","23325"
"14862","DPY19L4","286148"
"14863","UBTD1","80019"
"14864","ZBTB42","100128927"
"14865","FHOD3","80206"
"14866","MOB3B","79817"
"14867","CDKN2A","1029"
"14868","GPAA1","8733"
"14869","HYAL1","3373"
"14870","FBXO34","55030"
"14871","SRSF5","6430"
"14872","GJA8","2703"
"14873","DHDDS","79947"
"14874","PIH1D3","139212"
"14875","DEPDC5","9681"
"14876","HEPACAM2","253012"
"14877","TBX2","6909"
"14878","C16orf70","80262"
"14879","UNC80","285175"
"14880","ZNF674","641339"
"14881","SLC22A1","6580"
"14882","LOC284581","284581"
"14883","ATP5MG","10632"
"14884","MED18","54797"
"14885","ABHD6","57406"
"14886","SRRM4","84530"
"14887","HSDL2","84263"
"14888","PNMA6A","84968"
"14889","SCAND1","51282"
"14890","KCNB2","9312"
"14891","CARS2","79587"
"14892","CDK9","1025"
"14893","KCNMB1","3779"
"14894","OR6P1","128366"
"14895","PAQR3","152559"
"14896","LGI4","163175"
"14897","NODAL","4838"
"14898","APOH","350"
"14899","LINC00909","400657"
"14900","IL20RB","53833"
"14901","OR4A5","81318"
"14902","NKAP","79576"
"14903","KCNF1","3754"
"14904","ATXN7L3","56970"
"14905","FMNL3","91010"
"14906","CXorf56","63932"
"14907","CMYA5","202333"
"14908","XRN2","22803"
"14909","ARHGDIG","398"
"14910","H1-0","3005"
"14911","IL22","50616"
"14912","GSTO2","119391"
"14913","C3orf36","80111"
"14914","ZNF479","90827"
"14915","KRTAP19-1","337882"
"14916","CARNS1","57571"
"14917","CSRP1","1465"
"14918","PRR25","388199"
"14919","AFDN-DT","653483"
"14920","RHBDL1","9028"
"14921","LOC400499","400499"
"14922","ATG9B","285973"
"14923","RBM42","79171"
"14924","RAD9B","144715"
"14925","TLCD3B","83723"
"14926","ZNF679","168417"
"14927","NDUFB9","4715"
"14928","TMPRSS11E","28983"
"14929","C15orf32","145858"
"14930","TRMT2A","27037"
"14931","TRMT13","54482"
"14932","XCR1","2829"
"14933","EEFSEC","60678"
"14934","BARHL2","343472"
"14935","YIF1B","90522"
"14936","TANC1","85461"
"14937","ATP2B3","492"
"14938","SCN3A","6328"
"14939","C16orf86","388284"
"14940","CNTD2","79935"
"14941","HYAL2","8692"
"14942","INTS7","25896"
"14943","PNMA3","29944"
"14944","TNK2-AS1","100128262"
"14945","SRARP","149563"
"14946","TMEM184C","55751"
"14947","LRFN4","78999"
"14948","ZNF847P","401983"
"14949","SIGLEC15","284266"
"14950","C18orf25","147339"
"14951","ACACA","31"
"14952","OSBP","5007"
"14953","RTL5","340526"
"14954","SMIM29","221491"
"14955","TMEM43","79188"
"14956","SEL1L2","80343"
"14957","MAPKAPK5-AS1","51275"
"14958","ZNF823","55552"
"14959","B3GAT3","26229"
"14960","RAB37","326624"
"14961","FAAH2","158584"
"14962","AANAT","15"
"14963","ACSBG2","81616"
"14964","TTC5","91875"
"14965","TTC13","79573"
"14966","TMEM178A","130733"
"14967","PPM1A","5494"
"14968","CPNE8","144402"
"14969","OR4C15","81309"
"14970","TMED8","283578"
"14971","ATP5MD","84833"
"14972","DEFB129","140881"
"14973","MAPT-AS1","100128977"
"14974","PAX7","5081"
"14975","WDR87","83889"
"14976","PHETA1","144717"
"14977","PRMT9","90826"
"14978","TSPO2","222642"
"14979","TRPM5","29850"
"14980","EIF4G3","8672"
"14981","OR5M8","219484"
"14982","FSIP1","161835"
"14983","GIMAP8","155038"
"14984","LILRA1","11024"
"14985","RAB2A","5862"
"14986","PMS2CL","441194"
"14987","RASL10B","91608"
"14988","SPACA3","124912"
"14989","TLR7","51284"
"14990","FIZ1","84922"
"14991","MARC1","64757"
"14992","SPATC1","375686"
"14993","ZDHHC16","84287"
"14994","NFE4","58160"
"14995","NBPF22P","285622"
"14996","SUGP1","57794"
"14997","PITPNA","5306"
"14998","OR51E1","143503"
"14999","CAPZB","832"
"15000","DGKQ","1609"
"15001","PYCR2","29920"
"15002","VSTM2A","222008"
"15003","HECTD1","25831"
"15004","CLDN23","137075"
"15005","DHX8","1659"
"15006","LINC00504","201853"
"15007","PANK3","79646"
"15008","TCTN3","26123"
"15009","BARX2","8538"
"15010","MSRB3","253827"
"15011","ERICH3","127254"
"15012","SH2D6","284948"
"15013","RNF113A","7737"
"15014","CTSG","1511"
"15015","MSS51","118490"
"15016","C3orf79","152118"
"15017","TTC9B","148014"
"15018","NEDD9","4739"
"15019","RP2","6102"
"15020","WFDC10B","280664"
"15021","DPEP1","1800"
"15022","MYOCD","93649"
"15023","INTS11","54973"
"15024","PIWIL2","55124"
"15025","FCRL6","343413"
"15026","GPR83","10888"
"15027","IQCK","124152"
"15028","ADAMTSL1","92949"
"15029","ARG1","383"
"15030","OR7E35P","391632"
"15031","ZNF426","79088"
"15032","RNF222","643904"
"15033","TSPEAR","54084"
"15034","IL12RB1","3594"
"15035","PDHB","5162"
"15036","CLTC","1213"
"15037","SRD5A2","6716"
"15038","OR7A17","26333"
"15039","AXDND1","126859"
"15040","VENTX","27287"
"15041","ZCCHC18","644353"
"15042","ZNF266","10781"
"15043","SNORD60","26788"
"15044","SLC25A3","5250"
"15045","GET3","439"
"15046","VWC2L","402117"
"15047","OPRL1","4987"
"15048","CHTF8","54921"
"15049","NDUFA7","4701"
"15050","VEZF1","7716"
"15051","MIR212","406994"
"15052","ADH5","128"
"15053","RBM12B","389677"
"15054","LPAR5","57121"
"15055","MMP10","4319"
"15056","CCDC114","93233"
"15057","PHF20","51230"
"15058","CST9L","128821"
"15059","LMO1","4004"
"15060","POSTN","10631"
"15061","CELF5","60680"
"15062","MACROD2","140733"
"15063","HID1","283987"
"15064","MAG","4099"
"15065","SLC25A51P1","442229"
"15066","NRAP","4892"
"15067","GPR62","118442"
"15068","YWHAQ","10971"
"15069","OR11A1","26531"
"15070","NSRP1","84081"
"15071","KRT3","3850"
"15072","VCAN","1462"
"15073","CCL8","6355"
"15074","ZNF423","23090"
"15075","OR2AE1","81392"
"15076","ISCA1","81689"
"15077","SCAI","286205"
"15078","SPINK4","27290"
"15079","ERICH6B","220081"
"15080","SPINK9","643394"
"15081","CYTH4","27128"
"15082","CDC16","8881"
"15083","BEX2","84707"
"15084","LRRN3","54674"
"15085","FOXC1","2296"
"15086","LDLRAD2","401944"
"15087","TEAD3","7005"
"15088","PIGC","5279"
"15089","PRIMPOL","201973"
"15090","MARCHF11","441061"
"15091","CRB1","23418"
"15092","FBXL22","283807"
"15093","SLTM","79811"
"15094","F5","2153"
"15095","TDRD1","56165"
"15096","MIR135A1","406925"
"15097","RAB9BP1","9366"
"15098","PEX11G","92960"
"15099","SLC26A3","1811"
"15100","KLHL40","131377"
"15101","CARD17","440068"
"15102","C3orf35","339883"
"15103","SNORD83A","116937"
"15104","LOC105374857","105374857"
"15105","TRAPPC2L","51693"
"15106","PSPH","5723"
"15107","RAB5A","5868"
"15108","ZNF773","374928"
"15109","CCR5","1234"
"15110","ZNF669","79862"
"15111","C7orf33","202865"
"15112","MATN3","4148"
"15113","RAB19","401409"
"15114","NR2C2","7182"
"15115","PSME3IP1","80011"
"15116","LRRC40","55631"
"15117","SNX32","254122"
"15118","VWC2","375567"
"15119","FREM3","166752"
"15120","CDC25B","994"
"15121","NHSL2","340527"
"15122","GPR135","64582"
"15123","GSS","2937"
"15124","OR6Q1","219952"
"15125","ARID3A","1820"
"15126","TBCB","1155"
"15127","LINC01121","400952"
"15128","PCP4","5121"
"15129","JAML","120425"
"15130","MIRLET7F2","406889"
"15131","C12orf49","79794"
"15132","FBXO42","54455"
"15133","STX1B","112755"
"15134","AHCY","191"
"15135","MINAR2","100127206"
"15136","FPR1","2357"
"15137","OPLAH","26873"
"15138","ACVR2A","92"
"15139","FUNDC2P2","388965"
"15140","GGT6","124975"
"15141","AP2S1","1175"
"15142","CFAP61","26074"
"15143","FADS1","3992"
"15144","ZBTB6","10773"
"15145","LMOD3","56203"
"15146","LOC100128310","100128310"
"15147","ZNF786","136051"
"15148","LRFN5","145581"
"15149","TPH2","121278"
"15150","RBP7","116362"
"15151","RAX","30062"
"15152","SLC5A1","6523"
"15153","KRTAP9-3","83900"
"15154","C8orf17","100507249"
"15155","FAIM","55179"
"15156","PPP6C","5537"
"15157","BPESC1","60467"
"15158","PRKCSH","5589"
"15159","CD74","972"
"15160","WDR20","91833"
"15161","CALHM6","441168"
"15162","DERL3","91319"
"15163","CIZ1","25792"
"15164","TSBP1-AS1","101929163"
"15165","WFIKKN2","124857"
"15166","GCNT4","51301"
"15167","REM2","161253"
"15168","ABI2","10152"
"15169","FAM204A","63877"
"15170","SNTN","132203"
"15171","TMEM78","677790"
"15172","FAM163B","642968"
"15173","PF4","5196"
"15174","ARIH2OS","646450"
"15175","CRNKL1","51340"
"15176","C6orf136","221545"
"15177","ZNF800","168850"
"15178","DNAJB13","374407"
"15179","MLLT10","8028"
"15180","ZNF304","57343"
"15181","PIP5K1P1","206426"
"15182","GIPC2","54810"
"15183","TPRG1","285386"
"15184","GLRA2","2742"
"15185","MDH2","4191"
"15186","CDH17","1015"
"15187","BMP3","651"
"15188","KCNJ6","3763"
"15189","RGS9BP","388531"
"15190","SPEG","10290"
"15191","RASAL3","64926"
"15192","KHK","3795"
"15193","BPIFB2","80341"
"15194","OR12D3","81797"
"15195","CHST11","50515"
"15196","ANKRD26P1","124149"
"15197","KBTBD11","9920"
"15198","SNORD115-25","100033801"
"15199","RIDA","10247"
"15200","H1FX-AS1","339942"
"15201","SNORD116-10","100033422"
"15202","LGI1","9211"
"15203","AKNAD1","254268"
"15204","CYSRT1","375791"
"15205","MEF2A","4205"
"15206","OR6K3","391114"
"15207","ZBTB21","49854"
"15208","EMC1","23065"
"15209","PAPOLB","56903"
"15210","CHRNA7","1139"
"15211","OR8B12","219858"
"15212","MGC16025","85009"
"15213","CDK10","8558"
"15214","KCNK15","60598"
"15215","OR5C1","392391"
"15216","DTWD1","56986"
"15217","PTPN7","5778"
"15218","ZNF764","92595"
"15219","TAS2R43","259289"
"15220","VCAM1","7412"
"15221","MED19","219541"
"15222","PPBPP2","10895"
"15223","PUDP","8226"
"15224","GATD1","347862"
"15225","NID2","22795"
"15226","PGAP4","84302"
"15227","EFCAB6","64800"
"15228","KRTAP5-4","387267"
"15229","FBXO47","494188"
"15230","CLUL1","27098"
"15231","TUSC3","7991"
"15232","HPF1","54969"
"15233","TASP1","55617"
"15234","INTS10","55174"
"15235","N4BP2","55728"
"15236","SDR16C5","195814"
"15237","CLIC3","9022"
"15238","CDKN2AIP","55602"
"15239","SEPTIN7","989"
"15240","TDGF1","6997"
"15241","MIR92A2","407049"
"15242","AKR7A3","22977"
"15243","PTPRJ","5795"
"15244","KRTAP27-1","643812"
"15245","METTL26","84326"
"15246","DNASE1L3","1776"
"15247","CCL18","6362"
"15248","FGL1","2267"
"15249","IL33","90865"
"15250","RNF149","284996"
"15251","COPS9","150678"
"15252","NANOGNB","360030"
"15253","ZNF451","26036"
"15254","HOXA4","3201"
"15255","GAS2L2","246176"
"15256","ATP11B","23200"
"15257","LOC107985946","107985946"
"15258","FOXN3","1112"
"15259","SERPINB9P1","221756"
"15260","OR4A16","81327"
"15261","NOD1","10392"
"15262","ZNF675","171392"
"15263","TDRD9","122402"
"15264","FRMPD1","22844"
"15265","TPD52L1","7164"
"15266","IZUMO2","126123"
"15267","DACT3","147906"
